module,function,datetime,provider,level,msg
FlaLD_BepressDC,log,"2021-08-04 09:11:46,750",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4003"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,752",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4004"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,755",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4005"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,757",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4006"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,759",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4007"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,762",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4008"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,764",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4009"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,767",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4010"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,768",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4011"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,772",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4012"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,774",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4013"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,777",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4014"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,778",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4016"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,781",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4017"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,783",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4018"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,786",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4019"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,788",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4020"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,789",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:economics_wps-1113"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,792",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:spain_videos-1010"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,794",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:spain_videos-1011"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,795",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:spain_videos-1012"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,798",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4021"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,898",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4023"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,900",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4024"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,903",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4025"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,928",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4027"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,930",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4028"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,931",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4030"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,933",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4031"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,935",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4032"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,937",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4034"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,940",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4035"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,941",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4036"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,944",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4037"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,945",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4038"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,947",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4039"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,949",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4040"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,952",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4041"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,953",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4042"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,956",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4043"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,958",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4044"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,960",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4045"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,962",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4046"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,964",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4054"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,965",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4056"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,967",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4057"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,969",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4058"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,971",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4059"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,973",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4060"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,975",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4061"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,977",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4062"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,979",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4063"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,981",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4064"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,983",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4065"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,984",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4066"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,987",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4067"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,989",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4068"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,990",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4069"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,992",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4070"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,994",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4071"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,996",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4072"
FlaLD_BepressDC,log,"2021-08-04 09:11:46,998",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4073"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,000",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4074"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,001",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4076"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,004",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4077"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,006",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4078"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,007",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4079"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,009",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4080"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,011",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4081"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,013",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4082"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,015",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4083"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,017",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4084"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,019",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4085"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,021",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4086"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,023",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4087"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,024",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4088"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,026",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4089"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,028",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4090"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,030",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4091"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,032",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4092"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,035",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4093"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,037",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4094"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,039",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4095"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,041",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4096"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,043",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4097"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,045",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4098"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,047",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4099"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,050",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4100"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,052",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4101"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,054",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4102"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,056",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4103"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,058",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4104"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,060",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4105"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,062",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4106"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,064",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4107"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,067",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4108"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,070",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4109"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,072",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4110"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,075",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4111"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,077",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4112"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,079",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4113"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,081",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4114"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,084",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4115"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,087",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4116"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,089",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4117"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,092",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4118"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,093",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4119"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,097",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4120"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,099",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4121"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,102",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4122"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,104",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4123"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,106",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4124"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,109",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4125"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,111",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4126"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,114",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4132"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,116",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4133"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,118",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4134"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,120",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4136"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,122",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4137"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,124",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4138"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,126",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4139"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,128",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4140"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,130",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4141"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,133",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4143"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,135",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4144"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,138",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4145"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,140",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4146"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,143",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4148"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,146",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4149"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,148",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4151"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,151",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4153"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,153",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4154"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,156",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4155"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,159",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4156"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,161",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4157"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,164",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4158"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,167",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4159"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,169",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4161"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,171",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4162"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,174",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4163"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,177",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4164"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,179",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4165"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,181",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4166"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,184",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4167"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,186",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4168"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,188",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4169"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,191",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4170"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,193",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4171"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,195",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4172"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,198",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4173"
FlaLD_BepressDC,log,"2021-08-04 09:11:47,200",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4175"
